id,cat_age,cat_gender,breed,needs_outdoor,medical_conditions,behavioural_problems,cat_weight,likes_to_explore,playful,vocal,picked_up,timid,aggressive,adapts_quickly,prefers_alone,likes_stroke,tolerant_handled,friendly,fearful,adopter_gender,adopter_age,other_cats,outdoor_access,worries,easily_nervous,remains_calm,talkative,outgoing,reserved,new_ideas,values_artistic,active_imagination,rude,forgiving,considerate,thorough job,lazy,efficient,satisf_level
2576,3,2,0,2,1,1,3,5,4,3,5,2,1,5,2,5,4,4,2,2,3,0,2,4,2,4,5,5,3,3,5,5,1,5,5,2,5,2,1
2577,4,1,0,1,1,2,3,4,3,4,5,1,1,5,1,4,5,5,2,2,2,2,1,4,2,4,4,4,2,4,4,4,4,4,3,5,2,4,0.95
2578,1,1,0,2,1,1,3,5,4,3,4,2,2,4,2,4,4,4,2,2,3,2,2,5,4,4,3,4,4,3,2,5,2,3,4,5,1,2,0.95
2579,7,1,Bengal,2,1,1,3,4,3,5,5,1,1,4,1,5,5,5,1,2,4,4,2,3,3,5,4,4,2,4,4,4,1,5,5,5,1,4,0.95
2580,7,2,0,2,1,1,3,5,5,5,2,1,1,4,3,3,3,3,1,2,4,0,2,3,1,4,5,4,1,5,5,5,3,4,5,5,1,5,0.8
2581,5,1,0,2,1,1,3,4,4,3,4,2,1,4,2,4,4,4,2,2,2,1,2,5,4,2,4,4,4,2,3,5,4,4,4,3,3,4,1
2582,13,1,0,2,1,1,3,4,4,1,4,3,1,4,1,5,4,4,3,2,4,1,2,4,2,4,5,4,3,4,4,5,1,4,5,5,1,5,1
2583,9,2,Siamese,2,1,1,3,5,4,5,5,1,1,4,1,5,5,5,1,2,5,3,2,1,2,4,4,4,2,3,4,5,4,2,4,3,5,4,1
2584,15,1,Burmilla,2,2,1,3,5,5,5,5,1,1,5,1,5,4,5,1,2,4,0,2,1,4,4,3,3,4,4,5,5,4,5,2,5,3,5,1
2585,2,2,Egyptian Mau,2,1,2,4,5,5,3,2,2,1,5,2,5,2,5,1,2,4,4,2,5,4,3,3,3,3,3,4,5,1,3,4,4,2,4,1
2586,4,1,we're told he's part Siamese mixed with domestic shorthair,2,1,1,3,4,3,4,2,2,1,3,2,5,2,5,2,2,2,1,2,4,4,5,4,4,2,4,4,2,1,2,5,5,1,5,1
2587,3,2,0,2,1,1,3,5,5,5,4,1,1,4,1,5,5,5,1,2,3,0,2,3,3,3,2,3,1,4,3,1,3,4,3,3,3,3,1
2588,9,1,Burmilla,2,1,1,3,5,4,4,5,4,1,2,2,5,5,5,4,2,3,3,2,4,4,5,4,5,5,5,5,5,1,5,5,5,4,5,1
2589,1,1,Maine coon,2,1,1,3,5,4,4,4,2,2,3,1,4,4,4,3,2,2,0,2,4,2,3,2,2,4,4,3,5,3,5,4,4,4,4,0.95
2590,3,2,0,2,2,2,3,3,2,3,2,5,1,1,3,4,3,3,4,2,4,3,2,5,5,5,5,1,3,3,5,5,2,5,5,5,3,5,0.85
2591,4,2,0,2,1,1,3,4,3,3,4,4,1,2,2,5,5,5,4,2,4,6,2,5,5,2,3,2,4,4,4,4,1,3,4,4,1,4,1
2592,3,1,0,2,1,1,3,5,5,4,5,1,1,3,1,5,5,5,1,2,3,2,2,1,3,5,4,4,2,3,5,3,1,4,5,5,3,5,1
2593,4,2,0,2,1,2,4,5,4,5,4,2,2,4,2,5,4,4,1,1,1,1,2,2,4,3,4,5,2,3,4,5,4,4,4,3,5,4,1
2594,13,2,0,2,1,1,3,5,3,4,4,2,3,2,2,4,3,5,2,2,5,1,2,5,5,4,5,5,2,5,5,5,2,5,5,5,1,5,0.85
2595,18,1,0,1,2,1,2,4,3,3,5,1,1,3,1,5,3,5,3,2,3,3,1,3,3,4,2,2,4,5,3,1,3,2,5,5,4,5,1
2596,4,1,0,2,1,1,3,4,4,3,5,4,1,5,1,5,5,5,1,2,4,1,2,2,3,4,2,2,4,3,4,3,1,5,5,4,3,4,1
2597,5,1,0,2,1,1,3,4,4,4,4,2,1,4,2,4,4,4,2,2,5,3,2,3,4,3,4,3,4,3,4,3,2,4,4,4,2,4,1
2598,17,2,0,2,1,1,3,4,3,5,4,3,1,4,2,5,4,5,1,2,3,1,2,4,5,4,4,3,3,4,5,4,2,5,5,5,2,4,1
2599,16,1,0,2,1,1,3,2,3,4,4,2,3,4,2,4,4,5,1,2,3,0,2,2,0,0,4,0,4,4,0,4,0,5,0,4,0,0,0.95
2600,16,2,0,1,2,1,3,4,4,2,3,4,1,3,4,5,4,5,2,2,4,0,1,5,3,2,5,5,4,5,5,5,2,4,5,4,4,4,1
2601,10,1,0,2,1,2,3,5,3,1,4,1,1,3,2,5,5,5,1,2,4,1,2,4,1,2,5,5,1,4,4,4,2,2,5,5,3,5,1
2602,3,1,0,1,1,1,4,5,5,5,5,3,1,4,1,5,5,5,2,2,2,0,1,4,5,4,4,3,4,4,5,4,1,5,5,5,1,5,1
2603,10,1,0,2,1,1,3,5,3,5,5,2,1,4,2,5,4,5,1,2,4,4,2,4,2,5,4,4,2,4,3,4,4,1,3,5,2,4,1
2604,2,1,0,1,1,1,3,4,5,5,4,1,1,4,2,5,5,5,2,1,2,1,1,5,5,3,4,4,3,5,4,5,4,4,4,4,5,5,1
2605,8,1,0,1,1,1,4,5,5,4,2,4,1,4,2,5,3,5,3,2,2,1,1,5,5,3,5,4,3,3,3,4,4,3,5,5,2,5,1
2606,4,2,0,2,2,2,3,3,3,4,4,5,1,2,4,4,3,4,3,2,4,3,2,2,1,5,4,4,2,4,4,5,4,1,5,5,4,4,1
2607,7,2,0,2,2,2,4,4,4,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,7,1,0,1,1,1,3,4,3,3,5,1,1,5,1,5,5,5,1,2,2,1,1,4,3,4,2,2,4,3,2,4,1,4,4,5,1,5,1
2609,6,2,0,2,1,1,4,5,5,5,4,1,1,4,1,5,4,5,2,2,3,0,2,4,5,4,2,2,5,4,5,5,3,3,2,5,3,5,1
2610,2,2,0,2,1,1,3,3,3,1,3,5,1,2,3,4,3,4,4,2,4,1,2,3,1,5,5,5,1,4,5,5,3,4,5,5,3,4,0.9
2611,7,1,0,2,1,1,3,5,3,5,5,1,1,4,2,5,5,5,1,2,2,0,2,4,2,5,4,4,4,4,3,4,1,3,5,5,2,5,1
2612,5,1,British Short Hair,2,1,1,3,3,5,4,4,3,3,3,4,4,4,5,1,2,1,0,2,4,5,4,5,4,4,4,3,4,4,4,4,5,2,4,1
2613,4,2,0,2,1,1,3,3,3,1,5,3,1,3,2,5,5,5,2,1,5,1,2,4,4,5,2,2,4,5,4,5,1,5,5,5,4,2,1
2614,8,1,0,2,2,1,2,4,4,5,2,4,1,3,2,4,4,4,3,2,4,0,2,2,2,4,3,4,1,4,5,4,2,4,4,5,5,5,0.9
2615,3,2,0,2,1,2,3,4,4,3,2,4,3,2,2,4,1,4,2,2,3,0,2,5,4,4,2,3,4,2,4,3,5,1,2,4,4,4,0.8
2616,18,2,0,2,2,1,2,1,1,3,2,4,3,2,5,3,2,3,3,2,2,0,2,5,5,3,4,3,4,2,4,4,4,3,4,4,4,4,0.85
2617,2,2,0,1,1,1,3,5,5,5,3,2,1,3,2,4,4,4,1,2,1,3,1,5,3,2,5,4,3,3,5,1,4,5,4,5,4,5,1
2618,4,2,Bengal,2,1,1,3,5,5,5,5,1,1,3,1,5,5,3,1,2,4,4,2,1,1,5,5,3,3,5,5,3,1,3,5,5,1,5,1
2619,13,2,Burmese,2,1,1,3,4,4,4,5,2,1,3,1,5,5,4,1,2,3,2,2,3,1,3,5,5,1,5,5,5,4,4,4,5,3,4,1
2620,3,2,0,2,1,1,4,4,3,4,2,4,1,2,3,5,2,5,4,2,3,2,2,4,2,4,4,3,2,4,4,4,2,4,4,5,4,5,1
2621,5,2,0,2,1,1,3,4,5,3,4,4,1,3,2,5,5,4,4,2,4,0,2,3,4,2,2,2,4,4,4,3,4,4,4,4,2,4,0.95
2622,11,2,0,2,2,1,3,4,3,5,5,2,1,3,2,5,4,5,3,2,4,1,2,4,2,5,4,5,1,4,4,5,4,3,5,3,1,4,0.9
2623,7,2,0,2,1,2,3,5,5,4,5,3,1,2,2,5,5,5,5,1,2,1,2,4,4,4,2,2,4,5,5,5,2,5,5,4,3,4,1
2624,8,2,0,1,1,2,3,4,5,3,4,5,1,2,4,3,3,3,4,2,5,0,1,4,4,5,5,5,2,5,4,5,1,5,5,5,2,5,0.85
2625,17,2,0,2,1,2,2,4,3,3,5,4,1,4,3,4,4,5,3,1,4,1,2,2,2,4,2,3,4,3,3,4,2,3,4,4,2,4,1
2626,4,1,0,2,1,1,3,3,3,4,5,2,1,4,2,5,5,4,2,2,3,0,2,5,5,4,5,2,4,5,2,5,1,5,5,5,1,5,1
2627,12,2,0,2,1,1,3,4,4,3,4,2,2,3,2,4,3,4,2,2,3,1,2,2,2,5,5,5,1,5,2,4,4,4,5,5,4,4,0.95
2628,2,1,0,2,1,1,3,5,4,3,4,4,1,3,3,4,5,5,3,1,3,0,2,4,3,4,1,2,4,3,3,4,3,5,4,4,1,4,1
2629,5,2,0,1,1,1,3,5,5,3,1,2,1,3,1,5,3,4,2,2,2,0,1,4,5,4,3,3,4,3,3,3,1,2,5,5,1,5,1
2630,8,1,Maine Coone,2,1,1,4,4,4,3,3,2,3,3,2,4,4,4,2,2,4,1,2,3,3,3,3,3,4,2,3,3,1,4,3,3,3,3,1
2631,5,1,0,2,1,1,3,5,3,4,2,3,1,2,3,4,2,4,2,2,4,1,2,3,3,4,4,1,4,3,5,4,5,4,5,4,1,5,0.9
2632,15,2,0,2,1,1,3,4,3,4,4,2,1,4,2,5,4,5,2,2,4,0,2,2,1,4,4,4,2,4,4,4,1,5,5,4,2,4,0.95
2633,4,1,0,2,1,1,3,5,4,5,3,2,1,4,2,5,4,4,2,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
2634,3,2,0,2,1,2,3,3,5,1,3,4,3,2,1,3,3,4,4,2,2,1,2,4,3,5,5,5,1,5,5,5,3,4,5,5,1,5,1
2635,1,1,0,2,1,1,3,5,5,2,5,4,1,4,2,5,5,4,4,2,3,0,2,5,4,5,5,5,1,4,4,5,4,1,5,5,1,5,1
2636,4,1,0,2,1,2,3,5,4,4,4,2,1,4,1,5,4,5,2,2,3,0,2,1,1,4,5,5,1,4,4,4,2,4,4,5,4,5,1
2637,1,2,0,1,1,1,3,5,5,2,5,3,2,4,4,4,4,4,2,1,2,0,1,4,5,4,3,1,5,2,4,4,2,4,4,2,5,3,0.9
2638,11,2,0,1,1,1,3,4,4,5,2,4,1,1,2,4,2,3,3,2,5,2,1,5,5,1,3,2,5,3,3,1,5,5,5,1,1,5,1
2639,2,1,0,1,1,1,4,4,4,4,5,2,1,4,2,5,5,4,1,2,6,0,1,3,3,4,3,4,1,5,4,5,4,3,5,5,2,5,0.85
2640,1,2,0,1,1,1,3,5,5,4,4,4,1,3,2,5,4,5,3,2,4,1,1,4,5,4,4,2,5,3,5,5,3,4,5,4,4,4,0.9
2641,1,2,0,2,1,1,3,5,5,5,5,4,1,3,1,5,4,5,3,2,3,0,2,4,4,2,5,4,1,4,4,4,2,5,4,5,1,5,1
2642,3,2,0,2,1,1,3,5,4,4,4,2,1,4,2,5,5,5,1,2,3,1,2,1,1,5,5,5,1,5,3,5,1,4,4,5,1,5,1
2643,20,2,0,2,1,1,3,3,3,5,1,4,1,2,2,4,3,4,4,2,2,1,2,1,2,4,5,5,1,4,4,5,1,5,5,5,2,4,0.95
2644,1,1,0,1,1,1,3,5,4,4,4,3,3,4,2,5,5,4,3,2,3,1,1,4,4,4,4,5,2,4,4,2,4,4,5,5,2,5,1
2645,5,1,0,2,1,1,3,4,4,3,5,3,1,3,2,4,4,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85
2646,8,2,0,2,1,1,3,4,3,1,3,5,1,3,3,4,4,4,4,2,5,0,2,3,2,4,4,4,2,4,4,4,2,4,4,5,2,4,0.85
2647,9,1,0,2,1,2,3,1,2,5,2,5,1,1,2,5,3,3,5,2,2,0,2,4,4,4,4,4,4,3,4,4,2,4,4,5,2,4,0.95
2648,4,2,0,1,1,2,4,4,5,4,1,5,2,2,1,4,2,4,5,2,2,1,1,5,5,2,2,2,4,4,4,5,1,5,4,4,3,4,1
2649,9,2,0,1,1,1,4,3,3,4,2,2,1,2,2,5,2,5,2,2,2,0,1,4,2,3,4,4,4,3,4,2,2,4,4,4,2,4,0.9
2650,7,2,0,2,2,2,3,3,3,5,5,4,1,3,2,5,5,4,4,2,5,1,2,4,4,3,3,2,4,3,4,4,2,3,3,4,2,4,1
2651,7,1,0,2,1,1,3,5,3,5,3,3,1,2,3,4,3,3,3,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2652,3,1,Maine coon,1,1,1,3,5,5,5,4,1,1,5,1,5,5,5,3,2,3,1,1,4,4,4,1,2,4,4,3,5,4,2,5,2,1,4,1
2653,7,1,0,2,1,1,3,5,5,5,5,1,1,3,1,5,5,5,1,2,5,4,2,3,1,4,5,5,1,3,3,1,1,5,5,5,1,5,1
2654,3,2,Calico,2,1,1,2,4,4,5,5,2,1,4,2,5,5,5,1,1,1,2,2,5,5,2,2,1,5,4,2,5,4,2,2,5,3,5,1
2655,9,2,0,2,1,1,4,5,4,5,2,3,1,5,1,5,2,5,1,1,1,1,2,5,5,4,4,5,4,4,3,5,1,5,5,4,2,4,1
2656,2,1,Bengal cross,2,1,1,3,3,4,5,3,3,1,2,2,5,4,5,3,2,1,1,2,5,4,3,5,5,2,4,3,5,4,4,4,5,4,4,1
2657,14,1,0,2,1,1,3,4,3,3,4,2,1,3,2,5,5,4,2,2,3,2,2,4,4,4,3,3,3,3,3,4,2,4,4,4,3,4,0.95
2658,6,2,0,2,1,1,3,4,4,3,4,4,2,4,3,5,4,4,2,2,2,0,2,3,3,5,2,3,5,5,4,4,3,3,3,5,4,5,0.95
2659,5,2,0,1,2,1,3,5,5,5,2,2,1,4,3,4,3,4,3,2,3,0,1,5,5,5,4,3,3,1,1,5,3,5,5,5,5,5,1
2660,9,1,0,2,1,1,3,4,3,3,1,4,1,3,4,4,2,4,4,2,2,1,2,1,5,5,4,5,5,4,4,3,2,5,5,5,2,5,0.95
2661,15,2,0,1,1,1,2,4,4,3,3,3,1,3,2,5,3,5,3,2,3,0,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1
2662,7,2,0,2,1,1,2,4,3,3,4,4,1,4,4,4,3,4,4,2,2,0,2,4,4,3,5,5,2,5,5,5,2,4,3,4,4,3,1
2663,13,1,0,2,1,1,3,5,4,3,4,2,1,3,3,4,4,3,3,2,4,0,2,4,3,4,4,2,3,4,2,1,4,5,5,5,3,4,0.85
2664,9,2,0,1,2,1,3,3,4,4,4,4,1,5,2,4,3,5,3,2,1,1,1,4,3,4,4,5,4,3,5,2,1,5,5,5,2,4,1
2665,6,1,0,2,1,1,3,5,3,3,5,1,1,2,2,4,4,5,1,2,3,3,2,2,2,5,5,5,1,4,4,2,1,5,5,5,1,5,1
2666,4,1,0,1,1,1,3,4,4,3,5,3,1,5,3,5,5,5,1,2,1,0,1,5,4,4,5,4,1,4,4,5,4,5,5,4,4,4,1
2667,10,2,0,1,2,2,3,4,4,4,4,2,2,3,2,5,4,4,3,2,4,0,1,5,1,5,4,5,1,5,5,5,1,5,5,5,1,5,0.95
2668,2,1,0,2,1,1,3,4,5,5,4,5,1,2,3,5,4,4,3,2,4,0,2,5,3,2,5,3,4,2,5,4,1,5,5,3,3,4,0.95
2669,8,2,0,2,1,1,4,4,4,3,1,2,1,4,3,5,2,5,2,2,5,1,2,4,5,5,2,5,4,1,5,4,1,5,5,5,4,5,1
2670,11,1,0,2,2,2,3,3,1,5,5,1,1,3,1,5,5,5,1,2,5,2,2,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,0.95
2671,12,2,0,2,1,1,2,4,4,3,3,2,1,4,2,3,3,4,2,2,5,2,2,5,5,4,4,3,2,3,3,4,2,4,5,5,1,5,1
2672,6,1,0,2,2,1,4,3,5,5,4,3,1,2,1,5,5,4,2,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2673,15,2,0,2,1,1,3,5,1,5,4,1,5,4,1,4,4,4,1,2,5,0,2,4,1,5,4,5,1,5,5,5,3,5,5,4,1,5,0.65
2674,12,1,0,2,1,1,3,4,4,4,4,2,1,3,2,5,4,4,2,2,4,4,2,4,1,4,4,5,2,4,4,5,1,4,5,5,4,5,0.95
2675,11,1,persian,2,2,1,3,5,4,3,5,1,1,5,2,5,5,5,1,2,4,4,2,2,3,4,4,4,4,4,4,4,3,5,5,4,1,4,1
2676,3,2,0,2,1,1,3,5,4,5,3,4,3,4,3,4,3,4,2,2,4,0,2,4,0,0,4,0,4,5,0,5,0,4,0,5,0,0,1
2677,7,1,0,2,1,2,4,4,3,4,3,2,3,4,3,4,4,4,1,2,3,0,2,2,4,3,4,3,4,4,5,4,3,5,4,5,4,4,1
2678,12,1,0,2,2,1,4,4,4,3,3,2,1,3,2,3,4,3,2,2,5,0,2,3,3,3,2,3,2,3,5,4,2,4,5,4,3,5,0.85
2679,3,2,long haired (female) short haired (2 males),2,1,2,3,5,5,3,1,4,1,3,4,4,1,3,4,2,4,2,2,4,3,4,5,5,1,3,5,4,3,4,5,5,1,5,0.85
2680,18,1,0,2,1,2,2,5,5,5,5,1,1,5,1,5,5,5,1,2,6,0,2,3,4,5,4,4,4,5,5,5,1,5,5,5,2,5,1
2681,9,2,0,2,1,1,2,4,3,3,4,3,1,3,2,5,5,5,2,2,5,0,2,5,5,3,4,3,2,5,4,5,5,4,5,5,4,5,1
2682,1,1,0,2,1,1,3,5,5,3,3,1,1,3,4,2,2,4,2,1,3,0,2,3,0,0,3,0,3,3,0,3,0,3,0,3,0,0,0.9
2683,1,2,0,1,1,1,2,5,5,4,4,5,5,2,4,4,4,4,4,2,4,0,1,1,4,4,4,5,3,2,3,2,2,3,4,5,1,4,0.9
2684,5,2,0,2,1,1,3,4,3,3,3,4,1,4,3,4,3,4,1,2,5,0,2,4,3,4,2,3,4,4,3,4,1,4,5,5,2,4,1
2685,4,2,0,2,1,1,4,5,4,5,1,1,1,4,1,5,1,5,2,2,2,1,2,5,4,4,5,5,2,5,5,5,3,4,5,5,4,5,1
2686,12,2,tonkinese,2,1,1,3,3,3,3,5,2,1,3,1,5,5,5,1,2,4,4,2,3,4,2,1,1,5,2,3,1,4,3,4,3,3,2,1
2687,14,2,Persian ,2,2,2,3,4,3,3,4,4,1,4,2,4,4,5,2,2,2,4,2,4,3,4,5,4,2,4,5,4,2,5,5,4,3,4,1
2688,8,2,0,2,1,2,2,3,3,1,3,5,3,2,3,3,3,3,4,1,4,2,2,3,4,3,3,2,5,3,4,4,3,4,4,4,4,3,0.8
2689,4,1,0,2,1,1,3,5,4,4,5,1,1,5,2,4,5,5,1,2,3,0,2,4,4,2,2,1,4,2,3,3,3,4,3,4,3,4,1
2690,1,1,0,1,1,1,3,3,4,1,5,2,1,4,1,5,5,5,1,1,3,6,1,4,4,4,5,3,3,5,5,4,2,4,5,5,2,5,1
2691,2,2,Devon rex ,1,1,1,3,5,5,4,4,2,1,4,1,5,4,4,2,2,2,1,1,5,2,4,3,3,4,4,3,4,4,1,3,5,1,5,1
2692,10,1,0,1,1,1,3,5,3,4,5,4,1,5,2,4,4,4,3,2,2,2,1,4,4,4,3,3,4,4,4,4,3,2,4,4,1,5,1
2693,15,1,0,2,1,1,4,4,3,1,5,4,1,3,2,5,5,5,2,2,3,1,2,1,4,4,1,3,4,1,2,4,5,4,2,4,3,4,1
2694,4,1,Bengal x DSH,1,2,1,4,4,5,5,5,4,1,4,1,5,5,5,2,2,2,1,1,2,4,5,4,2,5,5,4,4,4,2,2,5,1,5,1
2695,8,2,Tabby,2,1,2,3,5,3,4,4,4,3,1,3,4,3,3,4,2,3,0,2,2,2,2,4,4,4,4,5,4,4,4,4,5,1,5,0.8
2696,1,2,0,2,1,1,3,3,5,3,5,3,1,3,2,5,5,5,2,2,3,3,2,5,3,3,5,5,3,3,3,3,1,3,5,5,1,5,1
2697,3,2,0,2,1,1,3,5,4,5,5,2,1,4,1,5,5,5,2,2,4,0,2,4,1,5,5,4,1,5,5,5,1,5,5,5,1,5,1
2698,9,1,0,2,1,1,3,4,4,4,5,5,1,5,2,5,5,5,3,2,3,0,2,3,4,4,4,4,4,3,4,4,2,4,4,4,2,4,1
2699,9,1,0,2,1,1,3,5,4,5,5,3,1,2,2,5,5,4,3,2,4,0,2,4,3,3,4,4,2,4,5,4,1,3,5,3,4,4,1
2700,2,2,0,2,1,1,3,5,4,5,5,2,1,5,1,5,4,5,1,2,2,0,2,4,5,2,2,3,5,3,4,5,3,3,3,4,4,3,1
2701,1,1,0,2,1,1,3,4,5,3,1,5,1,4,2,4,4,5,3,2,2,3,2,5,4,5,5,5,4,3,2,5,1,5,4,4,4,4,1
2702,5,1,0,2,1,1,4,5,5,5,4,2,1,4,2,5,4,4,4,2,2,1,2,5,5,2,5,4,4,4,4,5,4,5,5,5,3,5,1
2703,5,2,0,1,1,1,3,2,3,5,4,4,1,3,4,5,5,5,1,1,2,1,1,5,4,4,4,4,4,4,4,4,4,4,3,5,4,5,1
2704,6,2,Sphynx,1,2,1,2,5,5,5,5,2,1,3,1,5,5,5,1,2,3,14,1,5,5,3,5,1,5,3,5,5,1,4,3,3,5,3,1
2705,8,2,0,2,2,1,4,4,4,3,4,4,1,2,1,4,4,4,2,2,3,1,2,3,3,4,4,4,3,4,3,3,1,3,4,5,2,5,1
2706,5,2,0,1,1,1,3,3,3,5,1,3,1,1,2,5,2,4,4,2,2,1,1,5,2,2,4,1,4,4,5,5,1,2,4,5,5,2,1
2707,4,2,0,2,1,1,3,5,4,5,5,1,1,3,1,5,5,5,2,2,2,1,2,3,1,4,5,5,1,5,5,5,1,4,5,5,2,5,1
2708,2,1,0,1,1,1,3,5,4,3,3,4,1,4,2,4,4,5,1,2,3,0,1,3,3,4,5,4,2,4,4,4,4,4,4,4,2,4,0.85
2709,10,2,Maine Coon,2,1,1,3,4,5,3,5,5,1,2,1,5,3,4,2,2,3,0,2,4,3,4,5,5,3,5,5,5,1,5,5,5,1,5,1
2710,15,2,0,1,1,1,3,4,4,3,5,1,1,4,1,5,5,5,1,2,2,2,1,5,5,2,3,2,4,4,4,5,1,4,5,4,4,4,1
2711,4,1,0,2,1,2,3,3,3,3,1,4,1,2,3,4,2,3,5,2,4,1,2,2,3,4,4,4,3,4,4,4,4,4,4,3,4,4,0.9
2712,3,1,0,1,1,1,3,4,5,1,4,3,1,3,2,4,4,5,1,2,3,1,1,4,3,3,4,3,4,5,4,5,3,4,5,5,1,5,0.95
2713,5,2,0,2,1,1,3,5,5,5,4,1,1,5,3,5,5,5,1,2,2,0,2,5,5,4,5,4,2,3,4,4,2,4,5,5,2,5,0.9
2714,10,1,0,2,1,1,4,3,3,4,2,4,1,2,3,5,2,5,4,2,2,1,2,4,4,2,4,5,2,4,5,5,1,2,4,5,4,4,1
2715,10,2,0,2,1,1,3,3,3,4,2,4,1,2,2,5,2,4,3,2,4,0,2,5,0,0,5,0,1,3,0,3,0,4,0,5,0,0,0.9
2716,4,1,0,2,1,1,3,5,5,5,5,2,1,3,1,5,5,5,1,2,5,1,2,2,1,4,5,4,2,4,5,5,1,2,4,4,2,4,1
2717,8,1,0,2,1,1,3,4,5,3,4,1,1,5,2,5,4,5,1,2,3,0,2,4,4,2,5,5,2,4,5,5,3,5,5,4,1,4,1
2718,8,1,0,2,1,1,4,3,4,3,4,4,1,2,2,5,5,4,4,2,1,1,2,3,2,4,4,4,4,4,4,4,1,4,4,5,1,4,1
2719,6,1,0,2,1,1,3,3,3,1,1,3,3,3,5,2,1,3,3,2,3,1,2,2,4,5,3,3,4,3,4,4,4,3,2,2,4,4,0.8
2720,9,1,0,2,2,1,4,4,4,5,3,4,3,2,3,5,3,4,4,2,2,0,2,4,4,3,4,4,4,3,5,4,3,5,4,5,2,5,0.7
2721,6,2,0,2,1,1,3,5,4,4,4,2,1,4,2,5,4,4,2,2,3,0,2,4,4,4,5,5,4,4,4,4,1,4,5,5,1,5,1
2722,2,2,0,1,1,1,3,4,3,3,2,3,2,3,4,2,1,2,3,2,3,0,1,3,3,5,5,4,3,4,5,4,1,4,5,5,1,5,0.35
2723,6,1,0,2,1,2,3,5,4,5,4,1,1,5,1,5,5,5,1,2,2,1,2,4,4,4,2,2,4,4,5,5,4,5,4,5,1,5,0.9
2724,7,1,Oriental,2,1,2,3,4,4,4,5,1,1,3,1,5,5,5,1,2,5,4,2,5,4,3,4,2,4,3,4,5,3,2,5,3,1,4,1
2725,10,2,0,2,1,1,3,3,1,3,2,2,1,2,4,4,2,2,2,2,3,0,2,3,4,3,4,3,4,4,4,3,2,4,4,4,2,4,0.85
2726,7,2,0,2,1,1,3,4,5,5,4,4,1,4,2,5,4,5,4,2,5,0,2,5,5,4,4,1,5,2,5,5,1,4,5,5,1,5,1
2727,4,1,Bengal,2,2,1,3,5,5,5,4,1,1,4,1,5,5,5,2,2,1,0,2,5,5,2,4,2,5,4,5,4,2,5,5,5,2,4,1
2728,2,1,0,2,2,2,3,4,4,3,1,4,1,2,3,4,1,3,4,2,4,1,2,5,4,4,4,3,1,4,5,4,4,5,4,4,2,2,1
2729,9,1,0,1,1,1,3,5,4,1,2,1,1,3,2,4,4,5,1,2,3,0,1,1,1,5,5,3,1,5,5,5,3,5,4,5,4,4,1
2730,18,2,0,2,2,1,2,4,2,3,2,2,1,1,2,4,3,4,2,2,2,0,2,5,3,4,2,3,4,4,2,3,2,4,5,5,4,4,0.85
2731,8,1,0,2,1,1,3,4,3,5,4,3,3,2,3,4,3,4,2,2,3,1,2,5,4,2,4,1,4,4,5,5,4,2,2,3,4,4,1
2732,16,2,0,2,1,1,3,4,4,4,2,3,1,2,3,4,2,3,2,2,3,0,2,4,3,3,3,3,4,4,4,2,1,4,4,2,3,4,0.75
2733,12,1,Balinese,2,1,1,3,4,4,3,3,3,1,2,1,4,4,5,4,2,3,3,2,2,3,4,5,1,2,5,3,4,4,4,2,3,4,3,1
2734,1,2,0,2,1,1,3,5,5,5,4,3,1,3,1,5,4,4,3,2,3,1,2,3,2,2,4,4,4,4,4,4,4,4,3,4,2,4,1
2735,12,1,0,2,2,2,3,4,3,5,1,1,1,3,2,4,3,5,1,2,6,0,2,3,3,5,5,5,1,5,5,5,1,4,5,5,5,5,1
2736,15,1,0,2,1,2,3,3,4,3,4,2,1,3,3,4,4,4,2,2,6,4,2,4,2,4,3,4,3,5,5,5,4,4,3,5,2,4,0.9
2737,12,2,0,2,2,1,3,3,3,4,4,2,1,4,1,5,5,5,2,2,2,0,2,5,5,4,4,1,5,4,5,5,3,2,2,5,1,5,1
2738,4,1,0,2,2,2,3,5,4,5,1,3,1,2,2,4,4,4,4,2,2,1,2,4,4,4,2,4,4,4,5,4,3,4,5,5,4,2,0.85
2739,15,2,0,2,2,2,3,5,4,5,2,2,1,4,4,3,2,4,2,2,3,0,2,4,2,4,5,4,4,4,4,5,4,2,4,5,4,4,1
2740,5,1,0,2,1,1,3,4,4,4,1,1,1,4,1,5,4,5,2,1,3,1,2,4,4,4,5,4,3,4,4,4,2,5,4,4,2,4,1
2741,10,1,0,2,2,2,4,4,3,1,3,1,2,2,3,3,2,3,3,2,2,1,2,4,5,3,2,1,4,2,4,3,3,3,5,3,4,4,0.7
2742,16,2,0,2,1,1,4,3,3,3,4,4,1,3,2,5,4,5,1,1,3,0,2,3,3,3,2,2,5,3,4,4,3,3,3,5,4,4,1
