,How old is your cat (years)?,Is your cat male or female?,Other (please specify).1,Does your cat have access to the outdoors?,Does your cat have any existing medical conditions?,Does your cat display any behavioural problems,How would you describe your cat's weight?,My cat is keen to explore new things in his/her environment,My cat is playful,My cat is vocal when around people,My cat is comfortable being picked up,My cat is timid,"My cat behaves aggressively (i.e. growls, hisses, bites and swipes with claws) towards me when I stroke him/her",My cat is quick to settle and to adapt to change,"My cat would prefer to be left alone, rather than be with people",My cat likes being stroked,My cat is very tolerant to being handled,My cat is friendly,My cat is fearful
2307,5,1,Burmese cross,2,1,1,3,4,3,3,4,1,1,4,3,3,4,4,1
2308,5,2,calico tortoishell,2,1,1,4,5,5,4,5,2,1,4,1,5,5,5,2
2309,3,1,0,2,1,1,3,4,4,3,4,2,1,4,1,5,5,4,3
2310,4,2,0,2,1,1,2,5,5,3,5,3,1,2,1,5,4,5,2
2311,11,1,0,2,1,1,3,3,1,5,5,3,1,2,2,5,4,5,2
2312,1,1,0,2,1,1,3,5,4,1,4,1,1,4,3,5,4,5,2
2313,17,1,0,2,2,1,3,3,3,5,2,4,1,3,1,5,4,4,2
2314,2,1,0,2,1,1,3,5,4,3,4,4,1,4,2,4,3,5,2
2315,11,2,0,2,1,1,4,4,4,1,5,2,1,3,2,5,5,4,2
2316,5,1,0,2,1,1,3,5,4,4,4,1,1,4,2,5,4,5,1
2317,8,1,0,2,1,1,3,3,3,4,2,4,1,2,3,5,2,4,3
2318,19,2,0,2,1,1,3,3,3,1,3,4,1,3,2,5,4,5,2
2319,1,1,Ragdoll,1,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1
2320,8,2,0,1,1,1,3,4,4,3,4,2,1,4,2,5,5,4,1
2321,9,1,i have no idea,2,1,1,2,4,3,4,2,2,3,2,5,4,3,4,4
2322,18,2,0,2,1,1,2,5,4,3,4,2,1,3,2,4,3,4,2
2323,8,1,0,2,1,1,3,3,3,4,4,3,1,3,1,5,5,5,2
2324,3,1,0,2,1,1,3,5,3,5,2,3,1,4,2,4,2,5,3
2325,9,1,0,2,2,1,3,5,4,3,4,3,1,3,2,5,4,4,2
2326,9,1,0,2,1,1,3,3,3,5,2,3,3,4,2,4,2,4,3
2327,13,1,0,2,1,1,3,4,4,1,3,1,1,5,2,5,5,5,1
2328,14,2,0,2,1,1,3,4,4,4,5,1,1,5,1,5,5,5,2
2329,7,2,Bengal,2,1,2,3,5,4,3,3,2,1,2,2,4,3,4,1
2330,6,1,0,2,1,2,3,4,4,3,5,2,1,2,3,5,5,4,3
2331,8,1,Siamese X tonkens,2,1,1,4,5,5,3,5,2,1,4,3,5,5,5,1
2332,10,2,0,2,1,1,4,3,3,3,4,2,2,4,3,4,4,5,3
2333,11,1,0,2,2,1,3,5,5,5,2,3,1,3,2,4,3,4,4
2334,13,1,0,2,2,2,4,4,3,3,3,2,3,3,2,4,2,2,2
2335,13,2,0,2,2,2,4,3,4,4,1,4,1,2,1,5,5,5,4
2336,12,2,0,2,2,2,1,3,1,4,4,2,1,3,2,4,4,4,3
2337,6,1,Moggy,2,1,1,3,4,4,3,4,2,1,4,2,4,4,4,2
2338,7,2,0,2,1,1,3,5,5,3,2,2,1,4,2,4,3,4,2
2339,11,2,0,2,2,2,3,3,3,3,3,4,3,1,4,3,2,3,5
2340,2,2,0,2,1,2,3,5,3,4,0,0,2,0,0,0,0,0,0
2341,15,1,0,2,2,1,2,3,2,5,2,5,1,3,4,4,2,4,4
2342,7,1,0,2,1,1,4,5,4,3,4,2,2,4,3,4,4,5,2
2343,4,1,Rag doll cross,2,1,2,3,4,5,4,3,2,3,4,1,5,3,4,2
2344,1,2,0,1,1,1,3,5,5,4,0,0,1,0,0,0,0,0,0
2345,3,2,0,2,1,1,3,5,3,3,4,4,1,4,3,4,4,4,2
2346,10,2,0,2,1,1,3,3,3,3,4,2,3,4,2,4,4,4,2
2347,7,2,Siamese,2,1,1,3,4,5,5,5,3,1,4,2,5,5,5,3
2348,6,2,Siamese ,2,1,1,3,4,5,5,5,2,1,3,2,5,5,5,3
2349,6,1,0,2,1,1,3,5,4,5,2,2,1,3,1,5,2,5,1
2350,7,1,0,2,1,1,3,5,4,4,5,1,1,4,1,5,5,5,1
2351,7,2,0,2,1,1,3,4,4,3,5,5,1,3,2,5,4,3,4
2352,4,2,bengal,2,1,2,3,5,5,5,5,1,1,3,1,5,4,4,1
2353,17,1,0,2,1,1,3,5,3,5,4,2,1,4,3,5,5,4,1
2354,4,2,0,2,1,1,3,5,4,4,2,3,1,4,1,5,3,4,3
2355,3,1,0,1,1,1,4,5,4,4,2,2,1,2,3,5,2,5,3
2356,12,2,Tabby,2,1,1,3,5,3,4,3,3,1,4,4,3,3,4,3
2357,10,1,0,1,2,1,2,5,4,3,4,4,1,2,2,5,4,5,1
2358,16,1,0,2,1,1,3,3,3,1,1,5,1,2,4,5,1,4,4
2359,15,2,0,2,2,1,2,4,3,3,5,4,1,1,2,4,5,5,3
2360,10,2,Birman,2,1,1,3,3,3,4,4,3,1,3,2,4,4,4,2
2361,5,1,0,2,1,1,3,4,4,5,4,2,1,4,2,4,4,4,2
2362,8,2,0,2,1,1,3,4,3,3,2,4,1,3,2,4,4,3,3
2363,1,2,0,2,2,1,3,5,5,5,4,4,1,2,2,4,4,5,2
2364,1,2,0,2,2,1,3,5,5,5,4,2,1,2,2,5,4,5,2
2365,11,1,0,2,1,1,3,4,4,3,0,0,1,0,0,0,0,0,0
2366,10,1,0,2,1,1,3,5,4,3,4,3,1,4,2,5,4,5,2
2367,2,1,Siamese,2,1,1,3,5,4,3,5,3,1,3,1,5,4,4,3
2368,16,1,0,2,1,2,3,4,3,3,4,4,1,3,2,4,4,4,4
2369,9,1,0,2,1,1,4,3,4,4,4,2,1,3,2,4,4,5,2
2370,6,2,0,2,2,1,3,5,4,5,4,4,2,5,1,5,3,5,2
2371,3,1,Burmese,2,1,1,3,5,5,5,5,1,1,4,1,5,5,5,1
2372,15,2,0,2,1,1,3,2,3,3,4,1,1,3,3,5,5,5,1
2373,13,1,"Three quarters oriental (Siamese), one quarter 'moggy'",2,1,2,3,4,4,3,2,4,1,2,4,4,3,3,4
2374,3,1,Turkish van,1,1,1,3,5,4,3,3,4,2,2,3,4,4,4,4
2375,2,2,Egyptian Mau X,2,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1
2376,6,1,0,2,1,2,3,3,3,4,5,4,1,3,3,5,5,5,4
2377,15,2,0,2,2,1,3,4,4,4,5,5,1,4,2,5,5,5,4
2378,7,2,0,2,1,1,3,5,4,4,4,1,1,4,2,5,3,5,2
2379,12,2,0,2,1,2,3,5,3,2,1,5,3,2,4,4,1,2,4
2380,9,1,0,2,2,1,3,5,5,3,5,5,1,4,2,5,5,5,1
2381,10,1,0,2,1,1,4,4,3,3,1,3,1,2,3,5,4,4,4
2382,1,2,0,2,1,1,3,5,5,4,4,2,1,4,2,5,4,5,2
2383,7,1,0,2,1,2,4,5,5,4,5,1,1,2,1,5,4,5,1
2384,1,1,0,2,1,1,3,5,5,3,5,3,1,4,2,5,4,5,3
2385,11,2,0,2,2,2,3,2,3,3,1,5,3,1,4,2,1,3,5
2386,18,2,0,2,2,1,2,3,3,4,5,2,1,4,2,5,5,5,2
2387,2,2,0,2,2,1,3,5,5,5,4,1,1,4,1,5,5,5,1
2388,1,2,0,2,1,1,3,4,4,5,4,2,1,3,2,5,4,5,2
2389,13,2,0,2,2,1,3,4,4,3,4,4,1,2,4,4,4,4,4
2390,15,1,0,1,2,1,2,2,4,3,4,2,1,4,3,5,4,5,2
2391,5,2,0,2,1,2,4,2,1,3,2,5,1,2,4,5,4,2,5
2392,10,1,0,2,2,1,3,4,3,4,2,2,1,4,3,3,4,4,2
2393,4,1,0,2,1,1,3,5,3,5,4,2,1,4,2,4,4,4,3
2394,5,2,0,2,1,1,3,5,5,1,2,1,1,3,4,3,3,4,1
2395,5,1,0,2,2,2,3,3,3,3,3,4,1,2,3,4,3,3,4
2396,16,1,0,2,1,1,4,3,3,4,4,2,1,4,2,4,4,4,2
2397,3,2,Ragdoll and Devon Rex,2,1,1,3,5,5,3,4,1,1,4,3,5,3,5,1
2398,8,2,0,2,1,1,4,5,3,5,5,1,1,5,3,4,4,5,1
2399,8,1,0,2,1,1,3,4,4,4,4,2,1,4,2,4,4,5,1
2400,13,1,0,1,1,1,3,4,3,3,2,2,3,2,4,3,1,3,2
2401,2,1,0,2,1,1,3,5,4,5,5,5,1,3,2,5,5,4,5
2402,10,2,part British Blue,2,1,2,4,2,3,4,2,3,1,2,4,4,2,2,2
2403,8,1,0,2,1,1,3,4,4,4,1,1,3,4,2,5,2,5,1
2404,14,2,0,2,2,1,3,5,4,4,5,2,3,4,2,4,1,5,1
2405,3,2,0,1,1,1,3,4,5,4,5,3,1,3,4,4,4,5,2
2406,13,1,Bengal,1,2,1,3,4,5,5,3,1,1,4,1,5,5,5,1
2407,5,1,0,2,2,1,3,4,3,3,5,2,1,4,3,4,4,5,2
2408,3,1,0,1,1,2,3,4,4,3,1,4,1,2,2,5,4,5,4
2409,3,1,0,2,2,2,3,5,5,5,3,4,3,2,4,4,3,4,3
2410,3,2, British Short Hairs,2,1,1,3,4,4,3,4,2,1,2,2,5,5,4,1
2411,3,2,0,2,1,1,3,4,4,3,1,4,1,1,2,4,3,3,2
2412,10,1,0,1,2,1,4,3,3,4,4,3,1,4,1,5,4,4,2
2413,16,1,0,2,2,1,3,3,3,3,3,3,1,3,2,5,4,5,1
2414,19,1,0,1,2,1,2,3,3,4,3,2,1,3,1,5,3,5,1
2415,5,2,0,2,1,1,4,4,4,1,4,3,1,4,3,4,3,4,1
2416,3,1,0,2,1,2,3,4,4,1,3,4,1,3,3,4,2,4,3
2417,3,2,0,2,1,1,3,4,4,4,2,4,1,2,3,4,2,4,4
2418,3,2,0,2,1,1,3,5,4,3,4,2,1,4,2,4,4,4,1
2419,5,1,0,2,1,1,3,4,4,4,3,2,1,2,2,4,3,4,3
2420,5,2,Bengal,1,2,2,3,5,4,3,2,3,1,2,1,4,2,4,3
2421,4,2,0,2,2,1,3,4,4,1,3,4,1,3,3,4,4,3,4
2422,15,1,0,1,2,2,3,5,4,4,2,1,2,3,1,4,3,5,2
2423,12,2,0,2,1,1,4,4,1,5,0,0,3,0,0,0,0,0,0
2424,5,2,0,2,1,1,3,4,4,1,4,4,1,3,4,4,3,4,2
2425,14,2,0,2,1,1,3,4,4,3,2,4,1,3,2,5,3,4,4
2426,1,1,0,1,1,1,3,5,5,5,5,3,1,4,2,5,5,5,2
2427,11,2,0,2,1,1,3,4,3,4,2,1,1,4,2,4,2,5,1
2428,6,1,0,1,1,1,3,5,5,4,2,1,1,4,2,5,2,5,2
2429,5,2,0,2,1,1,3,5,3,1,3,3,1,2,2,4,3,4,2
2430,7,1,0,2,1,1,4,5,5,4,4,1,3,5,1,4,4,5,2
2431,6,2,0,1,1,1,3,5,5,1,5,2,1,5,2,5,5,5,1
2432,6,1,Maine Coon,2,1,1,3,5,5,5,5,1,1,5,2,5,5,5,1
2433,4,2,Bengal,2,2,1,3,5,5,5,2,2,1,3,1,5,4,4,2
2434,8,1,0,2,1,1,4,5,5,5,5,3,1,4,1,5,5,5,1
2435,6,2,0,2,2,1,3,5,4,5,5,2,1,2,1,5,5,5,1
2436,14,1,Egyptian Mau,2,1,1,3,4,3,3,5,2,1,4,1,5,5,4,4
2437,5,2,0,1,1,1,3,5,5,5,5,2,1,4,1,5,4,5,1
2438,17,1,0,2,1,2,4,5,4,3,5,2,1,5,2,5,5,5,1
2439,10,2,0,2,1,1,4,4,4,5,2,4,1,3,2,5,3,4,4
2440,1,2,0,1,2,1,3,5,4,4,5,2,1,4,1,4,4,5,1
2441,2,2,0,2,1,2,3,4,4,4,5,2,1,4,2,5,5,5,2
2442,6,1,0,2,1,1,3,4,3,3,4,3,1,4,2,4,4,4,3
2443,3,2,0,2,1,1,3,4,4,3,3,2,1,3,3,4,4,5,1
2444,3,2,Asian,1,1,1,3,5,4,3,5,4,1,3,1,5,5,5,2
2445,7,1,0,2,2,1,3,5,3,3,3,2,1,3,3,4,3,5,1
2446,3,2,Siamese,1,1,1,3,5,5,5,5,2,1,4,2,4,4,5,1
2447,5,2,0,2,1,1,3,5,5,5,4,1,3,5,1,5,4,5,1
2448,4,1,0,2,1,1,3,5,4,4,5,1,1,4,1,5,3,5,1
2449,9,1,0,2,1,1,3,4,3,2,1,1,1,2,1,4,3,4,2
2450,7,1,0,1,1,2,3,4,4,5,5,2,1,5,1,5,5,5,1
2451,12,1,0,2,2,1,3,5,4,5,5,1,1,4,1,5,5,5,1
2452,5,1,0,2,1,1,3,4,3,1,5,4,1,3,1,5,5,5,5
2453,7,1,short hair persian blue,2,1,1,3,3,5,5,5,3,1,4,4,4,4,4,4
2454,3,1,0,2,1,2,3,2,4,3,4,5,1,1,1,4,5,3,4
2455,14,1,0,2,1,1,3,4,3,1,4,1,1,5,1,5,4,5,1
2456,14,1,0,2,1,1,4,5,3,3,5,2,1,5,3,4,5,5,1
2457,3,1,0,2,1,1,3,5,3,1,3,3,1,2,2,4,4,4,3
2458,5,2,0,2,1,2,3,4,4,3,2,4,1,2,1,4,2,4,3
2459,3,1,0,2,1,1,3,5,4,5,4,2,1,4,2,3,4,5,2
2460,15,2,0,2,1,1,4,4,4,3,2,1,3,3,4,4,2,3,3
2461,10,2,Tabby,2,1,2,3,5,3,4,4,2,1,5,1,5,4,5,2
2462,3,2,0,2,2,2,3,4,4,1,2,4,2,3,4,3,2,4,4
2463,6,1,Siamese,2,1,1,3,5,4,5,5,1,1,5,1,5,5,5,1
2464,3,2,0,2,1,1,3,4,4,3,3,3,1,4,3,4,4,4,4
2465,13,1,Ginger,2,1,1,3,3,4,2,5,3,1,4,1,5,5,4,2
2466,11,1,Bengal,1,2,2,3,5,5,5,5,2,1,3,2,5,5,5,2
2467,2,1,Russian Blue,2,1,1,3,5,4,3,4,2,1,3,2,4,5,5,3
2468,4,2,British Blue,2,1,1,3,5,5,5,5,2,1,5,2,5,5,5,2
2469,2,2,0,1,1,2,3,4,4,1,2,4,1,3,3,5,5,4,4
2470,14,1,0,2,2,1,3,4,3,3,4,2,1,3,2,5,5,5,2
2471,3,1,0,2,1,1,3,5,5,5,5,1,1,4,1,5,5,5,2
2472,7,1,0,2,1,1,3,4,3,3,4,1,1,4,1,5,4,5,2
2473,3,2,0,2,1,1,3,5,5,5,3,2,4,3,2,4,2,4,2
2474,5,2,0,2,2,1,3,3,4,1,2,3,1,4,3,4,2,4,3
2475,15,2,South London black moggie,2,1,1,4,4,4,5,3,3,1,2,1,5,4,5,3
2476,13,2,0,2,1,1,3,5,5,5,4,4,1,3,2,4,3,5,3
2477,7,2,0,2,1,1,3,5,5,3,5,2,1,5,2,5,5,5,1
2478,1,2,0,2,1,1,3,4,5,3,4,2,1,4,3,4,4,4,2
2479,2,1,0,2,1,1,3,4,4,4,1,4,1,2,4,4,2,4,4
2480,10,2,0,2,1,1,3,5,5,5,5,2,1,3,2,5,5,4,1
2481,6,1,0,2,1,1,3,4,4,4,4,2,1,4,3,5,4,5,2
2482,1,1,0,2,1,1,3,3,4,3,5,4,2,3,2,4,5,4,4
2483,1,1,0,1,1,2,3,5,3,3,3,3,4,4,3,3,3,3,3
2484,16,1,0,2,1,1,4,4,4,5,5,2,1,3,3,5,5,4,2
2485,11,1,0,2,1,1,3,4,3,4,5,2,1,4,2,4,4,4,2
2486,11,1,0,2,2,1,2,4,3,1,4,3,1,3,2,4,4,4,2
2487,14,2,0,2,2,1,3,3,4,5,5,4,1,2,2,5,5,5,4
2488,5,2,0,2,1,2,4,4,4,5,4,2,3,4,1,5,3,4,1
2489,5,2,0,2,1,1,3,5,5,4,4,2,1,4,2,5,3,5,1
2490,7,1,0,2,1,2,3,4,3,4,3,4,1,2,2,4,3,4,3
2491,5,1,0,2,1,1,3,5,4,3,5,2,1,4,2,5,5,5,1
2492,6,2,0,2,1,1,3,4,4,3,4,2,1,2,2,4,4,4,2
2493,15,1,0,2,2,1,4,3,4,5,4,2,1,3,2,5,4,5,2
2494,1,1,British shorthair,1,1,1,3,5,5,3,4,2,1,4,1,5,4,5,1
2495,10,1,0,2,1,1,4,3,3,3,5,5,1,2,1,5,5,5,1
2496,3,1,0,2,1,2,3,4,5,4,4,2,1,3,2,4,2,5,2
2497,21,1,0,2,1,1,3,4,3,4,5,2,1,4,2,1,4,5,1
2498,11,2,0,2,1,1,3,5,5,5,2,1,1,4,3,5,5,4,1
2499,17,1,0,2,1,1,3,5,3,5,4,3,1,1,1,5,4,5,4
2500,5,1,0,2,1,1,3,5,4,5,4,2,1,4,1,5,5,5,1
2501,6,2,Siameses cross,2,1,1,3,3,3,5,3,2,1,4,4,3,3,4,1
2502,7,1,0,2,1,1,3,4,4,5,5,1,1,2,1,5,5,5,1
2503,2,1,0,2,1,1,3,5,5,4,5,2,1,5,2,5,5,5,1
2504,9,1,0,2,2,2,3,5,4,5,4,1,1,1,3,5,5,5,1
2505,12,2,0,2,1,1,3,4,3,3,4,3,1,3,1,5,5,5,1
2506,18,2,0,2,1,1,3,4,3,4,5,2,1,4,2,5,5,4,1
2507,12,1,0,2,1,2,4,2,3,3,3,4,2,1,3,3,2,3,4
2508,8,1,0,2,1,1,3,5,4,3,4,1,2,2,2,5,4,4,1
2509,3,1,0,2,1,1,3,5,4,1,5,1,1,5,2,5,5,5,2
2510,11,1,Burmese,2,1,2,3,5,5,5,5,1,1,3,1,5,5,5,1
2511,5,1,Norwegian forest cat,2,1,1,3,5,4,5,5,2,1,3,2,5,5,5,2
2512,9,2,0,2,1,2,2,4,4,4,5,4,1,4,3,4,4,4,3
2513,6,1,0,1,1,1,4,5,5,5,4,1,1,5,2,5,5,5,1
2514,12,1,0,2,2,1,3,3,3,3,5,2,1,2,3,4,5,4,2
2515,9,1,0,2,1,1,3,5,4,5,5,1,2,3,1,5,5,5,1
2516,12,2,0,2,1,1,4,4,4,3,4,2,1,4,2,4,4,5,3
2517,7,1,0,2,1,1,3,5,3,4,5,1,1,4,1,5,5,5,1
2518,2,1,Bengal,2,1,1,3,5,4,5,5,2,1,5,1,5,5,5,2
2519,17,1,0,2,2,2,3,5,4,5,5,5,1,4,1,5,5,5,1
2520,1,1,0,2,2,2,3,4,4,4,4,2,1,2,2,4,4,4,2
2521,1,2,0,2,1,1,3,5,5,5,5,3,1,3,2,4,4,4,3
2522,9,1,0,1,1,1,3,4,4,5,5,2,1,4,2,5,5,5,2
2523,10,1,0,2,1,1,3,4,4,1,5,2,1,5,1,5,5,5,1
2524,1,2,0,2,1,1,3,5,5,4,5,4,1,5,1,4,5,5,2
2525,12,2,0,2,1,1,4,5,4,5,5,2,2,4,1,5,5,5,2
2526,8,1,0,2,1,2,4,3,3,3,3,2,3,4,2,4,3,4,2
2527,13,1,Siamese,2,2,2,3,4,3,4,4,2,1,3,2,5,3,4,2
2528,18,1,0,2,2,2,2,4,3,5,5,1,1,4,3,5,5,5,2
2529,2,2,Short hair Persian ,2,1,1,3,4,5,4,4,3,1,3,1,4,5,4,4
2530,13,2,0,2,2,1,3,5,5,4,3,2,1,4,2,5,4,5,2
2531,3,1,Maine coon,1,2,1,4,5,5,5,5,1,5,2,1,5,5,5,1
2532,7,1,0,2,1,1,4,4,3,3,2,3,3,4,1,5,4,5,4
2533,1,2,0,2,1,1,3,5,2,4,5,3,1,4,3,4,4,2,4
2534,1,1,0,2,2,2,3,4,4,1,4,3,3,4,3,5,5,5,3
2535,3,2,0,2,1,1,3,5,5,4,5,2,1,2,1,5,4,4,3
2536,13,2,0,2,2,1,3,4,3,3,2,2,1,2,3,5,4,4,2
2537,3,1,0,2,1,1,3,5,4,5,5,1,1,4,2,4,5,5,1
2538,6,1,0,2,1,1,4,5,3,1,3,3,1,4,2,4,3,5,1
2539,5,1,0,2,1,1,4,5,4,3,4,2,1,3,2,4,4,4,2
2540,7,2,MAINE COON,2,1,1,3,5,5,3,5,1,1,5,1,5,5,5,1
2541,4,2,0,1,1,2,3,4,3,1,1,4,1,2,3,5,2,4,4
2542,9,2,0,2,1,2,3,3,4,1,4,4,1,2,4,4,4,4,4
2543,10,2,burmese,2,2,1,4,5,5,5,5,1,1,4,5,5,5,5,1
2544,6,2,maine coon cross,2,1,2,3,4,3,1,1,4,1,4,4,4,2,3,3
2545,7,1,Sphynx,2,1,1,3,5,4,5,5,1,1,4,1,5,5,5,1
2546,8,1,0,2,2,1,3,5,4,5,3,4,3,1,1,5,5,4,3
2547,5,2,0,1,1,2,3,4,5,5,2,4,1,2,1,5,4,4,3
2548,2,1,0,1,1,1,3,5,4,5,4,2,2,1,1,4,4,4,4
2549,5,1,0,2,1,2,3,4,4,4,5,2,3,4,3,4,3,3,3
2550,5,2,0,2,1,1,3,4,4,4,1,4,1,3,2,4,2,3,4
2551,8,1,0,2,1,1,4,4,4,4,4,1,3,4,2,4,4,4,1
2552,20,2,0,2,2,1,3,4,3,5,3,3,1,3,2,4,4,4,2
2553,3,1,Asian burmese,2,1,1,3,5,4,5,5,2,1,4,2,4,4,5,2
2554,4,2,0,2,2,1,3,5,5,4,5,5,1,4,1,5,5,5,1
2555,12,1,0,2,1,1,3,4,3,3,4,4,1,4,2,4,4,4,2
2556,13,2,0,2,1,1,3,4,3,3,4,2,3,3,2,4,4,4,2
2557,2,2,0,2,2,1,4,5,5,5,4,1,1,4,2,5,4,5,2
2558,17,2,0,2,1,1,3,4,3,4,2,4,1,2,2,4,2,2,4
2559,11,1,0,2,1,2,3,3,5,5,5,3,1,3,2,5,5,5,1
2560,2,1,0,2,1,1,3,5,4,3,0,0,1,0,0,0,0,0,0
2561,2,2,0,2,1,1,3,5,5,4,4,2,1,3,3,4,4,5,1
2562,12,1,0,1,2,1,4,3,3,3,4,5,1,4,2,5,5,4,4
2563,7,1,Silver tabby/Abyssinian cross,2,1,1,3,5,5,5,4,3,1,3,2,4,4,4,2
2564,6,1,0,1,1,1,3,3,3,5,5,2,1,4,2,4,5,4,3
2565,3,1,0,2,1,1,3,5,3,3,2,3,1,4,3,4,3,4,3
2566,3,1,0,2,1,1,3,4,4,1,4,1,1,4,2,4,4,5,1
2567,4,1,0,2,1,1,3,5,4,4,2,2,1,4,3,4,4,4,3
2568,8,1,0,2,1,1,3,5,3,5,3,3,1,3,2,5,4,5,3
2569,10,2,Blue Burmese ,2,2,1,3,5,5,5,5,2,1,4,1,5,5,5,1
2570,8,2,0,1,1,1,3,3,4,4,4,5,1,3,3,4,3,4,4
2571,8,1,0,2,1,1,3,4,5,4,5,1,1,4,1,5,5,5,1
2572,16,1,Burmese,2,2,1,2,4,3,5,4,1,1,3,1,5,5,5,1
2573,3,2,0,2,1,1,3,3,5,4,5,2,1,4,1,5,4,5,1
2574,7,2,0,2,1,1,3,4,4,3,5,2,1,5,2,5,5,5,2
2575,3,1,0,2,1,1,3,5,4,4,5,2,1,4,2,5,4,5,2
2576,3,2,0,2,1,1,3,5,4,3,5,2,1,5,2,5,4,4,2
2577,4,1,0,1,1,2,3,4,3,4,5,1,1,5,1,4,5,5,2
2578,1,1,0,2,1,1,3,5,4,3,4,2,2,4,2,4,4,4,2
2579,7,1,Bengal,2,1,1,3,4,3,5,5,1,1,4,1,5,5,5,1
2580,7,2,0,2,1,1,3,5,5,5,2,1,1,4,3,3,3,3,1
2581,5,1,0,2,1,1,3,4,4,3,4,2,1,4,2,4,4,4,2
2582,13,1,0,2,1,1,3,4,4,1,4,3,1,4,1,5,4,4,3
2583,9,2,Siamese,2,1,1,3,5,4,5,5,1,1,4,1,5,5,5,1
2584,15,1,Burmilla,2,2,1,3,5,5,5,5,1,1,5,1,5,4,5,1
2585,2,2,Egyptian Mau,2,1,2,4,5,5,3,2,2,1,5,2,5,2,5,1
2586,4,1,we're told he's part Siamese mixed with domestic shorthair,2,1,1,3,4,3,4,2,2,1,3,2,5,2,5,2
2587,3,2,0,2,1,1,3,5,5,5,4,1,1,4,1,5,5,5,1
2588,9,1,Burmilla,2,1,1,3,5,4,4,5,4,1,2,2,5,5,5,4
2589,1,1,Maine coon,2,1,1,3,5,4,4,4,2,2,3,1,4,4,4,3
2590,3,2,0,2,2,2,3,3,2,3,2,5,1,1,3,4,3,3,4
2591,4,2,0,2,1,1,3,4,3,3,4,4,1,2,2,5,5,5,4
2592,3,1,0,2,1,1,3,5,5,4,5,1,1,3,1,5,5,5,1
2593,4,2,0,2,1,2,4,5,4,5,4,2,2,4,2,5,4,4,1
2594,13,2,0,2,1,1,3,5,3,4,4,2,3,2,2,4,3,5,2
2595,18,1,0,1,2,1,2,4,3,3,5,1,1,3,1,5,3,5,3
2596,4,1,0,2,1,1,3,4,4,3,5,4,1,5,1,5,5,5,1
2597,5,1,0,2,1,1,3,4,4,4,4,2,1,4,2,4,4,4,2
2598,17,2,0,2,1,1,3,4,3,5,4,3,1,4,2,5,4,5,1
2599,16,1,0,2,1,1,3,2,3,4,4,2,3,4,2,4,4,5,1
2600,16,2,0,1,2,1,3,4,4,2,3,4,1,3,4,5,4,5,2
2601,10,1,0,2,1,2,3,5,3,1,4,1,1,3,2,5,5,5,1
2602,3,1,0,1,1,1,4,5,5,5,5,3,1,4,1,5,5,5,2
2603,10,1,0,2,1,1,3,5,3,5,5,2,1,4,2,5,4,5,1
2604,2,1,0,1,1,1,3,4,5,5,4,1,1,4,2,5,5,5,2
2605,8,1,0,1,1,1,4,5,5,4,2,4,1,4,2,5,3,5,3
2606,4,2,0,2,2,2,3,3,3,4,4,5,1,2,4,4,3,4,3
2607,7,2,0,2,2,2,4,4,4,5,0,0,1,0,0,0,0,0,0
2608,7,1,0,1,1,1,3,4,3,3,5,1,1,5,1,5,5,5,1
2609,6,2,0,2,1,1,4,5,5,5,4,1,1,4,1,5,4,5,2
2610,2,2,0,2,1,1,3,3,3,1,3,5,1,2,3,4,3,4,4
2611,7,1,0,2,1,1,3,5,3,5,5,1,1,4,2,5,5,5,1
2612,5,1,British Short Hair,2,1,1,3,3,5,4,4,3,3,3,4,4,4,5,1
2613,4,2,0,2,1,1,3,3,3,1,5,3,1,3,2,5,5,5,2
2614,8,1,0,2,2,1,2,4,4,5,2,4,1,3,2,4,4,4,3
2615,3,2,0,2,1,2,3,4,4,3,2,4,3,2,2,4,1,4,2
2616,18,2,0,2,2,1,2,1,1,3,2,4,3,2,5,3,2,3,3
2617,2,2,0,1,1,1,3,5,5,5,3,2,1,3,2,4,4,4,1
2618,4,2,Bengal,2,1,1,3,5,5,5,5,1,1,3,1,5,5,3,1
2619,13,2,Burmese,2,1,1,3,4,4,4,5,2,1,3,1,5,5,4,1
2620,3,2,0,2,1,1,4,4,3,4,2,4,1,2,3,5,2,5,4
2621,5,2,0,2,1,1,3,4,5,3,4,4,1,3,2,5,5,4,4
2622,11,2,0,2,2,1,3,4,3,5,5,2,1,3,2,5,4,5,3
2623,7,2,0,2,1,2,3,5,5,4,5,3,1,2,2,5,5,5,5
2624,8,2,0,1,1,2,3,4,5,3,4,5,1,2,4,3,3,3,4
2625,17,2,0,2,1,2,2,4,3,3,5,4,1,4,3,4,4,5,3
2626,4,1,0,2,1,1,3,3,3,4,5,2,1,4,2,5,5,4,2
2627,12,2,0,2,1,1,3,4,4,3,4,2,2,3,2,4,3,4,2
2628,2,1,0,2,1,1,3,5,4,3,4,4,1,3,3,4,5,5,3
2629,5,2,0,1,1,1,3,5,5,3,1,2,1,3,1,5,3,4,2
2630,8,1,Maine Coone,2,1,1,4,4,4,3,3,2,3,3,2,4,4,4,2
2631,5,1,0,2,1,1,3,5,3,4,2,3,1,2,3,4,2,4,2
2632,15,2,0,2,1,1,3,4,3,4,4,2,1,4,2,5,4,5,2
2633,4,1,0,2,1,1,3,5,4,5,3,2,1,4,2,5,4,4,2
