index,cat_age,cat_gender,breed,needs_outdoor,medical_conditions,behavioural_problems,cat_weight,likes_to_explore,playful,vocal,picked_up,timid,aggressive,adapts_quickly,prefers_alone,likes_stroke,tolerant_handled,friendly,fearful,adopter_gender,adopter_age,other_cats,outdoor_access,worries,easily_nervous,remains_calm,talkative,outgoing,reserved,new_ideas,values_artistic,active_imagination,rude,forgiving,considerate,thorough job,lazy,efficient,satisf_level
2811,3,1,Egyptian Mau,1,1,1,4,5,5,4,5,3,1,3,2,5,5,5,2,2,4,0.0,1,4,4,3,4,4,3,4,5,4,1,4,5,5,3,5,1.0
2812,2,1,0,2,2,1,3,5,5,4,5,4,1,3,1,5,4,5,4,2,2,0.0,2,2,1,5,5,5,1,5,1,5,1,5,5,5,3,5,1.0
2813,5,1,0,2,2,1,3,3,3,3,3,5,1,3,2,5,4,4,4,2,3,1.0,2,4,3,4,4,3,4,4,4,4,2,5,4,5,2,5,0.95
2814,1,2,0,1,1,1,3,3,5,4,5,4,1,2,2,3,2,5,3,2,2,1.0,1,2,2,5,5,4,5,5,4,2,1,2,5,5,1,5,1.0
2815,3,2,0,2,1,1,3,5,3,4,3,1,1,5,2,5,4,5,1,2,5,0.0,2,4,2,3,4,4,2,4,5,5,1,5,5,3,3,2,1.0
2816,3,1,0,1,1,1,3,5,4,3,4,2,1,3,3,5,4,5,1,2,2,1.0,1,4,2,2,5,5,1,5,5,4,4,5,5,4,2,3,0.9
2817,5,1,0,1,1,1,3,4,3,2,2,2,1,3,3,5,4,4,3,2,2,1.0,1,4,4,5,3,4,3,2,4,3,1,5,5,4,4,5,1.0
2818,8,2,0,2,1,1,3,4,3,3,1,2,1,3,3,5,1,4,2,2,1,6.0,2,5,5,2,5,1,2,2,4,4,2,4,4,3,5,4,0.85
2819,1,1,0,2,1,1,3,4,4,3,3,3,1,4,1,4,5,5,2,2,2,0.0,2,3,2,4,5,4,4,5,3,5,3,4,3,4,3,4,0.85
2820,10,1,Maine coon,2,1,1,3,5,5,5,5,1,1,4,1,5,5,5,1,2,3,8.0,2,4,3,5,4,4,1,3,4,5,1,4,5,5,1,4,1.0
2821,3,1,0,1,2,1,3,4,4,3,5,5,1,1,3,5,4,5,1,2,3,0.0,1,5,4,2,4,2,5,4,5,3,4,3,4,5,1,5,1.0
2822,10,1,0,2,2,1,3,4,3,3,3,1,1,4,2,4,3,4,1,2,3,1.0,2,4,3,4,2,2,4,4,3,3,2,3,3,4,1,4,0.85
2823,12,1,0,2,1,1,3,4,3,3,4,2,1,4,2,5,4,5,2,2,3,2.0,2,4,4,3,4,2,2,4,4,3,1,3,4,4,2,4,0.85
2824,5,1,0,1,2,1,3,5,4,3,4,3,1,2,2,5,5,5,1,2,2,1.0,1,5,5,4,4,1,4,3,1,4,1,5,5,4,4,2,1.0
2825,4,2,0,2,1,2,4,3,5,4,5,4,1,3,1,5,5,5,3,2,2,1.0,2,5,5,1,2,3,2,4,5,4,4,4,4,4,5,3,0.95
2826,11,2,0,2,1,1,3,5,5,5,5,2,1,4,1,5,5,5,1,2,5,0.0,2,3,3,3,5,4,1,4,4,4,3,4,4,4,1,3,1.0
2827,17,2,persin / russian blue cross,1,1,2,3,1,2,1,1,5,1,2,3,5,2,3,4,1,5,0.0,1,4,4,2,3,3,2,4,5,4,1,5,4,3,3,4,0.7
2828,8,1,0,2,1,1,3,5,4,3,5,2,1,5,1,5,5,5,2,2,2,0.0,2,5,4,2,3,3,4,2,4,5,3,3,4,4,5,4,1.0
2829,13,1,0,2,2,1,3,5,4,3,4,1,1,4,2,4,4,4,2,2,2,1.0,2,3,3,5,5,2,3,4,5,5,1,5,5,5,3,5,0.9
2830,13,1,0,1,1,1,3,4,4,3,1,4,1,4,2,5,1,4,3,2,2,0.0,1,3,3,4,4,5,1,4,5,4,3,4,5,5,1,4,1.0
2831,12,1,0,2,2,1,3,3,2,1,2,3,1,3,4,4,2,3,3,2,3,0.0,2,1,2,5,3,3,2,2,5,2,2,4,5,3,2,3,0.85
2832,7,2,0,2,2,1,4,4,3,3,4,2,1,3,2,4,4,4,3,2,3,0.0,2,4,4,4,4,4,4,3,4,4,3,4,5,4,1,4,1.0
2833,9,2,0,1,1,2,3,4,3,4,5,3,1,5,1,5,5,4,5,2,4,1.0,1,3,4,3,5,3,1,3,3,4,3,3,5,5,3,4,1.0
2834,12,2,0,2,1,1,3,4,3,4,5,2,1,3,2,5,5,5,2,2,5,0.0,2,4,0,0,1,0,5,3,0,4,0,3,0,4,0,0,1.0
2835,2,1,0,1,1,2,3,5,5,5,4,1,1,3,1,4,4,5,2,2,2,1.0,1,5,5,1,4,3,2,4,3,5,5,2,2,4,5,4,1.0
2836,3,2,0,2,2,1,3,5,5,3,2,1,1,3,1,2,2,5,2,2,5,0.0,2,1,3,3,4,4,3,4,5,5,1,5,5,4,4,4,1.0
2837,13,1,0,2,1,1,4,5,4,1,3,2,1,4,2,4,4,5,1,2,5,0.0,2,4,4,2,5,4,1,4,5,5,3,5,4,4,1,4,1.0
2838,17,1,0,2,2,2,3,3,3,4,5,1,1,4,1,5,5,5,1,2,5,0.0,2,4,1,4,4,5,1,3,4,4,1,5,5,4,2,5,1.0
2839,14,1,0,2,1,1,3,4,3,2,5,1,1,4,1,5,5,5,1,1,1,0.0,2,1,5,2,5,4,1,4,4,5,4,5,5,4,1,4,1.0
2840,11,1,Burmese,2,1,2,4,5,4,5,5,2,1,4,2,5,5,4,2,2,4,1.0,2,3,2,5,5,4,2,5,5,4,5,4,5,4,1,3,0.6
2841,17,1,0,2,2,1,2,4,4,4,4,2,1,3,2,5,5,5,2,2,5,1.0,2,3,3,4,4,4,4,3,4,4,1,4,5,4,5,4,1.0
2842,14,2,British short hair,2,1,1,3,4,3,5,4,3,1,4,4,4,3,5,3,2,1,0.0,2,4,2,4,5,3,3,5,5,4,1,4,5,5,2,5,0.95
2843,10,1,0,1,2,1,3,3,1,4,2,4,1,2,2,4,4,3,3,2,4,0.0,1,3,2,4,4,4,2,4,4,4,2,4,3,4,2,4,0.8
2844,5,1,0,2,1,1,4,3,3,5,4,2,1,2,2,5,4,4,4,1,3,1.0,2,4,5,2,5,4,4,5,4,5,4,4,2,3,4,3,0.9
2845,6,2,0,2,1,1,3,5,5,5,5,2,1,3,1,5,5,5,1,1,4,2.0,2,4,4,4,1,2,5,3,5,3,2,4,4,5,3,5,1.0
2846,6,2,0,1,1,1,3,5,4,4,1,1,1,4,1,4,5,5,1,2,2,1.0,1,5,4,2,5,5,2,4,5,5,2,4,5,5,4,4,1.0
2848,2,2,0,2,1,1,3,5,5,5,2,1,1,4,2,5,4,5,1,2,4,1.0,2,4,2,2,5,5,1,5,5,5,1,5,5,5,4,5,1.0
2849,18,1,0,2,2,1,2,3,3,3,2,2,1,5,3,4,3,4,2,2,4,2.0,2,4,3,4,3,4,2,4,5,5,1,4,5,4,4,4,1.0
2850,18,2,0,2,1,1,4,4,3,4,2,1,1,4,2,5,4,5,2,2,4,0.0,2,3,3,2,4,3,4,3,4,5,2,4,4,5,4,5,1.0
2851,13,2,0,2,1,1,3,4,3,5,4,3,1,2,3,4,3,4,2,2,5,1.0,2,3,1,4,4,2,3,4,4,4,5,3,5,5,1,4,0.95
2852,2,2,0,1,1,1,3,4,4,3,3,2,3,4,2,5,4,4,2,1,5,0.0,1,4,3,4,3,4,4,4,4,4,2,4,4,4,3,3,0.85
2853,2,2,0,1,1,2,4,1,4,3,2,4,3,1,4,4,1,2,4,2,2,1.0,1,4,2,5,5,2,2,4,1,2,4,3,5,4,4,5,0.75
2854,7,1,0,2,1,1,3,4,4,3,5,3,1,2,2,1,1,4,2,2,5,0.0,2,4,4,4,2,2,4,4,3,4,2,3,3,4,4,4,0.8
2856,20,2,0,2,1,1,2,4,3,1,4,2,1,4,2,4,4,4,2,2,6,0.0,2,3,3,5,3,4,4,3,3,2,3,3,5,5,1,5,1.0
2857,8,1,0,2,1,1,3,3,3,5,3,2,1,3,1,5,5,5,1,2,1,0.0,2,4,3,4,5,4,2,4,4,4,3,4,4,5,3,4,1.0
2858,7,2,0,2,1,1,3,5,4,3,2,2,3,4,4,2,1,3,2,2,2,0.0,2,5,5,3,1,1,5,2,4,1,4,2,4,5,4,5,0.95
2859,6,1,persian x,2,1,1,3,5,5,3,5,1,1,5,1,5,5,5,5,2,4,1.0,2,4,3,4,5,5,4,4,3,3,3,5,5,4,1,5,1.0
2860,17,2,0,2,1,2,3,3,4,5,3,1,1,5,5,4,4,4,1,2,4,0.0,2,1,2,5,2,1,4,4,5,4,4,1,4,4,2,4,1.0
2861,7,1,0,2,1,1,3,5,3,5,5,1,1,5,2,5,5,5,1,1,3,0.0,2,2,1,4,5,4,4,2,5,4,1,5,5,5,2,5,1.0
2862,15,2,0,2,1,1,3,4,3,3,2,2,1,3,3,5,2,4,2,2,4,1.0,2,4,4,2,5,5,1,3,4,4,2,5,5,4,4,4,1.0
2863,12,2,0,1,2,1,3,1,3,3,4,4,1,5,3,5,5,4,1,2,4,0.0,1,2,1,4,4,4,1,4,4,5,1,4,5,4,4,5,0.95
2864,2,1,0,2,1,1,3,5,4,3,4,3,1,4,3,4,4,4,3,1,2,0.0,2,1,3,3,3,3,3,4,3,5,1,5,3,5,3,4,0.85
2865,7,1,0,2,1,1,3,3,3,1,4,2,2,1,4,4,1,2,1,2,1,0.0,2,4,5,4,2,1,5,2,2,2,3,5,4,4,5,4,0.9
2866,2,2,0,2,1,1,3,5,4,3,5,3,1,4,3,4,4,4,2,2,2,1.0,2,2,2,4,4,4,2,3,2,3,2,2,4,5,2,4,0.95
2867,2,1,0,2,2,1,3,5,5,3,4,1,1,5,3,4,5,5,1,2,1,1.0,2,4,5,2,1,2,5,5,5,5,1,5,5,5,2,4,1.0
2868,20,1,0,1,2,2,2,4,3,3,4,1,3,3,1,4,1,3,3,2,3,0.0,1,1,1,4,5,5,4,5,4,5,4,2,2,5,1,5,0.65
2869,5,1,0,1,2,1,4,5,4,4,5,1,1,4,1,5,5,5,3,2,2,2.0,1,4,4,5,4,4,4,4,4,4,1,4,5,5,3,5,1.0
2870,8,1,0,2,1,1,3,3,3,2,4,2,1,5,2,5,5,5,2,2,2,3.0,2,5,4,3,2,4,4,2,3,5,2,5,5,3,4,4,1.0
2871,4,2,0,2,1,1,3,4,4,3,4,4,1,3,1,5,3,3,4,2,2,0.0,2,5,3,5,4,5,4,3,4,4,1,5,3,5,2,4,0.95
2872,5,2,Siamese,2,1,1,3,5,5,4,5,1,1,3,1,5,5,5,1,2,4,10.0,2,3,2,5,5,5,1,5,5,5,1,5,5,5,1,5,1.0
2873,5,2,0,1,1,2,3,3,2,2,1,4,2,3,5,3,1,4,4,2,3,1.0,1,4,3,5,2,3,5,4,5,4,3,5,5,4,3,4,0.85
2874,16,2,0,1,1,1,3,4,4,3,2,4,2,2,3,5,2,4,3,2,4,0.0,1,5,5,1,2,3,4,3,5,5,1,5,5,3,4,3,1.0
2875,4,2,0,2,1,1,3,5,5,5,3,2,1,3,2,4,3,4,2,2,3,0.0,2,4,4,3,3,3,4,3,4,3,2,4,4,4,3,4,0.95
2876,7,2,DMH,1,1,1,3,4,5,5,5,2,1,3,1,4,5,5,2,2,2,3.0,1,4,4,3,2,3,4,3,4,4,2,3,4,4,2,3,1.0
2877,2,1,0,2,1,1,3,4,4,4,4,4,1,2,2,5,4,4,4,2,3,1.0,2,2,2,5,5,5,2,4,5,5,1,5,5,5,2,5,1.0
2878,3,1,0,2,1,2,3,4,4,5,2,3,1,3,2,5,3,4,2,2,4,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
2879,4,1,Munchkin,1,1,1,3,5,5,4,5,3,1,4,1,5,5,5,3,2,2,3.0,1,3,4,4,2,4,4,5,5,5,2,4,4,4,4,4,1.0
2880,1,1,British Shorthair Blue,1,1,1,3,5,4,4,5,1,1,4,1,5,5,5,1,2,3,1.0,1,5,2,4,4,2,4,4,5,4,1,4,5,5,1,5,1.0
2881,14,2,0,2,2,1,4,3,2,4,4,3,1,4,1,5,5,5,1,2,1,1.0,2,2,3,3,4,3,3,3,4,4,2,4,4,4,2,4,1.0
2882,5,2,0,2,1,1,3,5,4,1,3,1,1,5,3,5,3,5,3,1,2,0.0,2,5,5,5,5,5,3,5,5,5,5,4,4,5,3,5,1.0
2883,2,2,0,2,1,1,3,5,5,5,5,2,1,3,3,4,4,4,3,1,3,1.0,2,4,3,4,4,4,4,4,5,4,2,4,4,5,4,4,0.85
2884,2,1,0,2,1,1,3,5,5,5,3,2,1,3,1,5,4,4,2,2,4,3.0,2,4,4,4,3,4,2,4,5,5,2,3,3,3,4,3,1.0
2885,14,1,0,1,1,1,3,5,4,3,3,1,1,5,3,5,5,5,1,2,5,2.0,1,3,3,5,3,4,2,3,3,3,1,3,5,3,1,4,1.0
2886,7,2,0,2,1,1,3,5,4,3,5,1,1,4,2,5,4,5,1,2,3,5.0,2,4,4,4,4,4,2,5,4,5,2,4,4,5,2,3,1.0
2887,13,1,0,2,1,1,4,4,4,1,4,2,1,4,2,4,4,4,3,2,3,1.0,2,3,2,3,5,5,1,4,3,4,4,4,4,4,3,4,0.85
2888,6,1,0,2,1,1,3,5,4,3,5,2,1,4,2,4,5,5,2,2,2,3.0,2,4,3,4,5,3,4,4,4,5,2,3,4,5,3,5,1.0
2889,1,2,0,1,1,1,2,5,5,4,1,4,1,3,2,5,1,4,2,2,2,2.0,1,4,5,5,2,2,4,5,4,5,4,2,4,5,1,5,1.0
2890,8,1,Siamees cross,2,1,1,3,4,3,5,1,3,3,4,4,3,1,2,2,2,3,2.0,2,3,3,4,2,2,4,4,3,4,2,4,4,4,2,4,0.9
2891,9,1,0,2,1,1,3,4,3,3,2,2,1,5,1,5,5,5,2,2,2,1.0,2,4,4,4,3,3,3,4,5,3,1,5,5,5,1,5,1.0
2892,2,2,Persian,1,1,1,2,5,5,5,2,5,1,1,1,4,3,3,5,2,3,0.0,1,4,1,2,4,1,2,3,3,4,1,2,5,5,1,4,1.0
2893,17,2,0,2,1,1,4,1,3,1,2,5,1,2,4,4,3,4,1,2,3,0.0,2,2,4,3,4,3,4,3,3,3,1,2,5,5,1,5,0.85
2894,17,2,0,2,2,1,2,4,3,3,5,2,1,5,3,4,4,5,2,2,4,1.0,2,3,2,4,5,5,2,4,5,5,1,4,5,5,2,5,1.0
2895,2,1,0,2,1,1,3,5,5,4,5,1,1,5,1,5,5,5,1,2,4,0.0,2,1,1,5,5,4,1,4,4,5,4,4,4,5,4,5,1.0
2896,1,1,0,2,1,1,3,5,4,5,4,4,1,4,4,4,3,3,3,2,2,0.0,2,4,3,2,4,3,4,2,3,4,3,4,4,4,4,4,0.85
2897,2,2,0,1,1,1,3,5,5,3,4,4,1,4,3,4,3,5,3,2,2,1.0,1,4,3,5,4,4,4,4,4,5,1,5,5,5,1,5,1.0
2898,8,2,0,2,2,1,3,3,3,3,4,4,1,4,3,5,4,4,4,2,2,2.0,2,4,5,4,3,3,4,3,4,3,3,4,4,4,3,4,0.95
2900,9,2,0,2,1,1,3,5,4,5,4,3,1,4,2,5,4,5,1,0,3,2.0,2,4,4,4,5,5,2,4,4,4,2,2,4,5,4,5,1.0
2901,9,2,0,2,1,1,3,3,3,3,4,3,1,4,2,4,4,5,3,2,3,1.0,2,4,3,5,5,4,3,5,5,4,3,4,4,5,2,5,1.0
2902,13,1,0,2,2,2,3,4,4,1,3,1,1,4,3,4,3,2,1,1,4,0.0,2,3,1,5,3,2,5,4,4,4,2,3,5,5,3,4,1.0
2903,6,1,0,1,1,1,3,5,5,4,4,4,1,2,4,4,4,4,2,2,2,2.0,1,5,2,3,4,4,4,4,3,4,4,2,4,5,2,4,0.85
2904,8,1,0,2,1,1,3,4,4,3,5,3,1,4,2,4,5,5,2,2,2,1.0,2,4,4,4,4,3,4,4,4,4,3,3,3,4,4,4,0.95
2905,1,2,0,1,1,1,3,5,4,5,4,2,1,3,2,5,5,5,1,2,1,3.0,1,3,4,4,4,4,4,4,3,3,2,5,4,5,1,4,1.0
2906,7,2,0,2,1,1,3,5,3,3,5,5,1,5,3,5,5,5,1,2,2,1.0,2,1,5,4,4,4,3,3,3,3,1,3,5,5,1,5,1.0
2907,2,2,0,2,1,2,3,5,5,5,5,1,1,2,1,5,5,3,4,2,2,1.0,2,1,1,5,4,3,1,4,3,3,4,3,2,3,1,5,0.55
2908,12,2,0,2,1,1,3,3,3,3,2,4,3,2,3,4,3,4,4,2,3,0.0,2,5,5,2,4,1,4,4,2,3,1,5,4,4,1,4,0.85
2909,2,1,0,2,1,1,3,3,4,3,5,3,1,4,2,5,2,5,2,2,6,1.0,2,3,4,4,3,3,4,3,4,4,3,2,4,4,2,4,1.0
2910,12,2,0,2,1,1,3,3,2,5,3,2,2,2,2,4,3,4,2,2,4,4.0,2,2,3,4,5,3,3,4,4,3,3,5,4,4,3,4,0.8
2911,7,2,0,2,1,2,3,4,3,3,2,3,3,5,4,4,2,4,3,2,3,0.0,2,4,4,4,4,1,5,4,4,3,4,2,4,5,4,5,0.95
2912,16,1,0,2,2,1,2,1,3,4,3,3,1,1,2,5,3,5,1,2,4,1.0,2,4,3,3,4,4,4,3,2,3,3,4,5,4,1,4,1.0
2913,4,1,0,2,2,2,4,5,5,5,2,4,1,2,2,5,4,4,4,2,4,1.0,2,4,3,4,3,3,5,4,4,4,2,2,4,5,2,4,0.9
2914,11,2,0,2,1,1,3,4,3,4,1,2,3,3,2,4,1,3,3,2,5,0.0,2,1,2,4,4,4,3,4,5,4,3,2,3,4,1,4,0.85
2915,13,1,0,1,2,1,3,3,4,3,4,2,1,3,2,4,4,4,2,2,3,6.0,1,4,2,4,1,4,4,2,3,4,2,4,4,1,2,4,0.95
2916,6,2,0,2,1,1,3,3,3,1,5,4,1,3,3,4,5,4,4,2,4,1.0,2,3,2,5,5,5,1,3,3,4,3,3,4,4,2,3,1.0
2917,9,1,0,1,2,1,3,3,4,3,4,2,2,4,2,4,2,3,2,2,2,2.0,1,5,4,4,2,1,4,4,4,3,3,2,5,5,1,5,0.8
2918,13,1,0,2,1,1,3,3,4,3,4,2,2,3,1,4,5,4,1,2,2,0.0,2,4,5,4,4,3,4,4,4,4,2,5,3,2,4,4,0.95
2919,2,2,0,1,2,1,3,4,4,3,4,1,1,4,1,5,4,5,1,2,1,0.0,1,3,2,2,2,2,4,5,5,4,2,4,4,4,2,3,1.0
2920,17,2,0,2,2,1,3,3,3,3,1,3,1,4,2,4,4,4,3,2,4,0.0,2,3,2,4,4,4,4,4,4,4,4,5,5,5,1,5,1.0
2921,15,2,0,2,2,1,3,4,4,5,3,3,1,4,2,5,4,4,2,2,3,1.0,2,3,2,5,5,5,1,5,3,4,4,4,5,5,1,5,1.0
2922,4,1,0,2,2,1,3,3,4,5,1,2,1,3,2,5,1,5,3,1,3,0.0,2,4,3,3,5,5,2,3,4,4,3,4,3,5,1,4,1.0
2923,6,2,0,2,1,1,4,1,3,4,3,2,1,4,2,5,4,4,2,2,4,1.0,2,4,4,5,4,1,3,4,4,5,1,4,5,5,3,3,0.95
2924,9,2,0,2,1,1,3,5,5,5,3,4,1,1,1,1,4,5,5,2,5,1.0,2,5,3,4,5,4,1,4,4,5,2,4,5,4,1,4,0.9
2925,2,1,Ragdoll,1,1,2,3,5,4,4,5,2,1,3,2,4,5,4,2,2,2,0.0,1,1,3,5,2,4,4,4,1,5,3,2,4,4,2,4,0.9
2926,10,1,0,2,2,1,3,3,3,4,2,4,1,4,1,5,4,5,3,2,3,0.0,2,4,2,4,2,2,4,5,3,4,4,2,4,4,4,4,1.0
2927,10,1,0,2,2,2,3,3,3,4,4,4,1,2,2,5,5,5,3,2,3,1.0,2,2,1,4,5,5,2,4,5,5,1,5,5,4,1,1,1.0
2928,10,2,0,1,2,1,4,4,3,1,2,3,1,3,3,4,2,4,2,2,2,2.0,1,5,4,2,4,2,4,4,4,3,2,4,4,4,3,4,0.95
2929,13,2,0,2,1,1,3,4,3,3,2,3,1,1,2,5,3,5,2,2,2,0.0,2,2,1,3,5,4,2,5,3,3,3,3,4,5,2,4,0.85
2930,19,2,Domestic semi long hair,1,2,1,2,3,2,4,5,2,1,4,3,5,5,4,3,2,2,0.0,1,4,5,4,3,4,4,4,5,4,1,4,5,5,1,5,1.0
2931,2,1,0,2,1,1,3,5,5,5,5,1,1,4,3,4,4,4,1,2,3,1.0,2,4,3,4,4,3,3,4,5,4,2,3,3,5,2,5,0.7
2932,17,2,0,2,1,1,2,3,3,4,3,4,1,3,4,4,3,3,4,2,5,1.0,2,2,2,5,5,4,2,4,4,4,1,4,5,4,2,4,0.95
2933,8,2,0,2,1,1,3,5,4,3,4,4,1,4,3,4,2,4,3,2,2,0.0,2,5,4,4,4,4,4,3,4,3,2,3,4,5,3,4,1.0
2934,4,1,0,2,1,1,3,4,4,3,5,4,1,4,1,5,5,5,4,2,4,1.0,2,4,2,4,5,4,2,4,4,4,2,4,5,5,1,5,1.0
2935,11,2,Ragdoll,2,1,2,3,5,4,4,4,3,1,2,4,3,2,5,2,2,6,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
2936,7,2,0,2,1,1,3,4,3,3,4,3,1,2,2,5,5,4,2,2,1,1.0,2,5,5,4,2,2,5,4,4,5,1,5,4,5,2,5,1.0
2937,5,1,0,2,1,2,3,5,4,5,5,1,1,5,1,5,5,5,1,2,5,4.0,2,1,1,4,5,5,1,5,5,5,1,5,5,3,4,4,1.0
2938,1,1,Ragdoll ,1,1,1,3,5,5,5,4,2,1,4,1,5,5,5,2,2,2,0.0,1,5,4,3,4,3,4,5,4,5,2,3,4,4,4,3,1.0
2939,13,1,0,2,2,1,3,5,5,5,5,1,1,4,1,5,5,5,2,2,3,0.0,2,5,2,2,5,4,1,5,5,5,1,5,5,5,1,4,1.0
2940,2,2,0,2,1,1,3,3,4,3,5,2,1,4,2,5,5,5,2,2,4,1.0,2,5,4,4,3,4,4,5,5,5,4,1,5,5,1,5,1.0
2941,8,2,0,2,1,1,3,4,4,5,2,4,3,2,2,4,2,2,4,2,5,0.0,2,4,4,5,5,5,3,4,3,5,2,5,4,5,4,4,1.0
2942,14,2,0,2,2,1,2,3,3,5,4,2,1,4,1,5,5,5,2,2,4,1.0,2,3,3,5,5,5,1,4,5,5,1,4,5,5,1,4,1.0
2943,7,2,Sphynx,1,1,1,3,5,5,5,5,1,1,4,1,5,5,5,1,2,2,0.0,1,2,2,5,5,5,2,4,4,2,1,5,5,5,2,5,1.0
2944,1,2,0,2,1,1,3,5,4,5,2,1,1,4,2,4,4,5,1,2,6,3.0,2,5,2,4,5,5,1,2,3,2,2,5,5,4,4,3,0.85
2945,2,1,0,2,2,1,3,5,5,5,5,2,1,5,1,4,5,5,1,2,2,0.0,2,5,3,4,1,1,4,4,4,4,1,4,4,3,4,3,1.0
2946,10,1,0,2,1,1,3,5,4,5,4,2,3,4,2,4,4,4,2,2,5,0.0,2,2,2,5,4,5,1,5,5,5,2,5,5,4,2,3,0.95
2947,3,1,0,2,1,1,4,5,3,5,5,1,1,5,1,5,5,5,1,2,2,1.0,2,5,5,4,4,2,4,4,5,5,1,5,5,5,1,5,1.0
2948,5,2,0,2,1,1,3,5,3,5,5,1,1,5,1,5,5,5,1,1,4,1.0,2,3,4,5,5,4,1,5,4,5,4,5,5,4,4,2,1.0
2949,3,1,0,2,1,1,3,5,5,4,2,2,1,4,3,4,2,4,2,2,4,1.0,2,4,2,5,1,2,4,5,5,5,1,5,5,5,1,5,0.95
2950,11,2,0,1,2,1,3,5,5,5,5,1,1,5,2,5,5,5,1,2,3,2.0,1,5,5,3,3,3,4,3,4,4,3,3,4,5,2,4,1.0
2951,5,1,0,2,1,1,3,5,4,3,4,1,3,4,3,4,4,5,2,2,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2952,13,2,0,2,1,1,4,3,3,5,4,3,1,3,2,4,4,4,3,2,2,0.0,2,2,2,4,5,5,2,4,4,4,4,4,4,4,2,4,0.8
2953,14,2,0,2,1,1,3,5,5,5,5,2,1,1,2,5,5,5,3,2,2,2.0,2,2,3,4,2,1,4,4,3,5,4,2,2,4,2,4,1.0
2954,4,2,0,2,1,1,3,5,5,4,4,1,1,4,2,5,5,5,1,2,2,2.0,2,2,2,5,5,5,1,4,3,5,1,5,5,5,1,5,1.0
2955,6,1,0,2,1,1,3,5,4,1,5,5,1,3,1,5,5,5,3,1,4,1.0,2,4,3,2,5,5,2,5,5,4,2,2,5,5,1,5,1.0
2956,1,2,0,2,1,1,2,4,4,3,5,2,1,4,3,5,5,5,1,2,2,0.0,2,4,3,5,4,4,4,4,3,4,1,4,5,5,2,5,1.0
2957,8,1,0,2,1,1,3,3,4,4,5,1,1,5,2,4,5,5,2,2,2,0.0,2,5,4,5,5,4,3,4,3,4,2,2,5,5,4,5,1.0
2958,14,2,0,2,1,1,2,3,4,4,1,4,1,2,3,4,2,5,2,2,3,2.0,2,5,4,2,2,3,2,2,3,3,1,5,5,4,1,4,1.0
2959,11,1,0,2,1,1,4,3,4,5,2,4,1,2,4,4,2,4,4,2,4,4.0,2,1,1,5,4,4,3,4,3,4,1,5,4,5,1,5,1.0
2960,1,2,European ,2,1,2,3,5,5,1,3,4,1,3,2,2,3,3,3,2,2,1.0,2,4,3,3,4,3,3,4,4,5,2,4,4,3,2,4,1.0
2961,7,1,0,2,1,1,3,4,5,5,5,1,1,4,1,5,5,5,1,2,3,3.0,2,4,4,3,4,5,1,5,3,5,1,2,5,5,1,5,1.0
2962,12,1,0,2,2,1,3,5,4,3,4,1,1,3,2,4,3,3,2,2,5,5.0,2,3,1,2,4,5,3,4,5,4,4,5,4,5,2,4,1.0
2963,3,2,0,2,1,1,4,4,3,3,4,3,1,2,2,5,3,3,4,1,3,0.0,2,4,4,5,1,4,3,4,5,4,2,4,5,5,4,5,1.0
2964,3,2,0,2,1,1,4,3,4,5,5,3,1,2,2,5,5,5,3,2,3,0.0,2,4,4,4,5,4,3,4,4,5,4,5,2,3,4,4,1.0
2965,5,1,0,1,1,2,4,4,4,1,3,4,1,3,5,4,3,3,3,1,3,1.0,1,3,3,3,2,2,4,4,4,4,4,3,3,3,4,3,0.95
2966,4,2,0,2,2,2,3,3,4,4,1,4,1,3,4,5,3,3,4,2,4,10.0,2,3,2,4,5,4,1,4,3,5,3,3,4,5,1,4,1.0
2967,18,2,Burmese,2,1,1,3,4,3,5,5,1,1,5,2,5,5,5,1,2,5,0.0,2,2,2,4,4,4,1,5,4,2,2,5,5,5,1,5,0.95
2968,8,2,0,2,1,1,3,4,3,4,5,1,1,4,5,5,5,5,1,2,4,0.0,2,5,5,5,1,1,5,1,5,5,1,5,5,5,1,5,1.0
2969,4,1,0,2,1,1,3,5,5,5,3,2,1,4,1,5,4,5,1,2,4,0.0,2,4,2,4,5,3,3,5,4,5,1,5,5,5,3,3,1.0
2970,20,1,0,1,2,1,3,2,2,1,5,5,1,2,3,4,5,4,3,2,2,0.0,1,3,3,5,3,2,5,4,3,5,3,2,3,5,3,4,1.0
2971,2,1,0,2,1,1,3,5,5,5,5,3,1,4,2,5,5,5,3,2,3,5.0,2,4,4,4,3,3,3,4,4,4,2,5,4,5,1,5,1.0
2972,9,1,0,2,2,1,3,5,4,5,5,2,1,4,1,5,5,5,1,2,3,2.0,2,4,4,4,3,3,3,4,5,5,1,4,4,5,3,4,1.0
2973,9,2,0,2,2,2,4,3,3,5,2,3,1,2,3,4,3,2,4,2,3,1.0,2,3,3,4,3,3,3,4,3,5,3,2,4,3,4,3,1.0
2974,13,1,0,1,1,1,3,5,4,4,1,4,1,3,3,4,1,4,4,2,3,0.0,1,5,4,4,4,3,4,5,4,5,1,4,4,4,4,5,0.95
